arc_id;user_id;polarity;subjectivity;lang;TextBlob;lat;long 
6091;288899498;0.2;0.3;fr;@joueurprofcb pourquoi regarder les fesses dune filles les mecs ? haha.;50.84155911;4.34212701
6145;1449611048;0.2;0.4;fr;@hananebenb je pense, si jai pas russi, je serai trs nerv hahaha;50.864173;4.311817
6177;337975305;0.2;0.5;fr;en vrit jaime trop raconter ma vie hahahaha;50.83660844;4.38699335
6205;116480583;0.2;0.3;;since @2kjdream and i are both pisces and a type. haha maybe its that. he was born two day after me. 1987, tho. i am 95-line.;50.85365599;4.41761725
6228;1538378977;0.2;0.4;fr;@thomasvofficiel: qui cest qui a dit que la roue ntait pas carre ?  hahaha x);50.873195;4.393901
6251;1016161206;0.2;0.4;fr;jvois tarrete pas les rt de massino la hahaha;50.8776391;4.3192823
6285;555329201;0.2;0.5;fr;@levraihoroscope: #criminalit : le #poissons se fait souvent arrt dans des affaires de drogues. @adriannapl_  hahahaha;50.8922263;4.37001816
6303;809704962;0.2;0.4;ht;@mickaelmck hahaha aaaaaaah na sali nini ???;50.87493148;4.32116358
6414;547873983;0.2;0.5;;hahahaha #appeltelephonique;50.84232354;4.4101947
6504;584734290;0.2;0.3;fr;@whatsupginger mdr quel crameeeeeuse haha;50.86620752;4.36629881
6610;1073682360;0.2;0.6;pt;@iziluigi hahahahaha pq mamy ;50.8932287;4.3233574
6632;438701702;0.2;0.5;fr;@nelsflyingman @glennjob hahahaha il vous doigte et tout;50.897174;4.375721
6853;313505455;0.2;0.5;en;@mylifemyship1 louis from funes hahahaha;50.790701;4.320129
6859;759352502;0.2;0.6;fr;@hilyssa hahahahaha ptn toi aussi tas vu le tn du compte la???;50.85323923;4.43050222
6882;573070428;0.2;0.3;it;@elenouilleee cest quelle elena qui parle haha?;50.8693247;4.3639168
6903;152648183;0.2;0.4;;tous brussel tait au #kinepolis aujourd hui mdr il y a mme des gens qui sont venu de mons pour a hahaha (( cc @jojo_chipeur ));50.90654993;4.38692534
6998;271084543;0.2;0.3;tl;@isabellardzz nothing haha;50.8896563;4.3279972
7013;1160261568;0.2;0.5;it;ooooh la dob hahahahaha elle est au sommet hahaha;50.839405;4.313057
7087;1112294058;0.2;0.4;fr;hahaha simonis cest pas bien 14,15 ans ils tapent leur face a 13:40 a shab;50.863285;4.330887
7122;634588404;0.2;0.4;fr;@crevesaloope hahaha toi jvais te faire mal jai jur ;50.8621492;4.31605336
7130;1082641502;0.2;0.4;fr;hahaha benot il deconne;50.81810186;4.42303595
7174;618036449;0.2;0.4;fr;hahaha je le dis et redis trop de violence #lrt;50.89608173;4.42163353
7201;1961140350;0.2;0.4;fr;@raniiiiaaaaaaaa tu tennuie sans moi hahaha on se menque ptn;50.8589484;4.3014874
7663;1522021836;0.2;0.3;fr;@califourchuu haha ouai ouai la classe ;50.86593034;4.2947351
7289;462550449;0.2;0.2;en;@awrobley @spiderwort52 thanks again. when i get home, i am going to try to catch up on some of your posts.;50.845604;4.354803
7300;1131401330;0.2;0.6;tl;hahahahaha;50.862549;4.414671
7314;609401661;0.2;0.3;fr;"@legars_yronyck han oui je l avais oublier celui la je l avais classer dans la catgorie ""bourrique "" haha ... non je dconne ;p";50.88396615;4.33416384
7315;14914176;0.2;0.2;en;there is something about go to brussels and never be really there.... (at brussels, belgium)  ;50.847743;4.348856
7344;872422904;0.2;0.4;fr;quel fou ce mec hahaha;50.82877316;4.37086756
7406;585256860;0.2;0.3;tr;@delamontagnee on verra a haha;50.83686469;4.41573828
7461;1043061566;0.2;0.3;fr;@mehdichalalaa elle est cas haha;50.8893227;4.34140907
7543;482418169;0.2;0.4;fr;@younesmerengue @noussaibiatch_ hahaha trs fort mec;50.87619924;4.37862683
7658;380469416;0.2;0.30000000000000004;en;a real fan #backtothe90s @ salle madeleine / magdalenazaal ;50.845035;4.35440004
7680;519667315;0.2;0.4;fr;@lona_s31 tas tout compris hahaha;50.867928;4.3246243
7688;792598074;0.2;0.4;ht;@tsetis_c hahaha t es ou?;50.83095263;4.37676818
7712;444216846;0.2;0.35;nl;@carolinepire haha ja ma ze wilt ni begrijpen da ze da alleen zegt omda ik haar zoon ben hahaha;50.86152295;4.36077579
7746;2579185849;0.2;0.5;fr;@mehdichalalafcb @anisdmt on va se calmer personne va sortir avec personne hahahaha;50.859326;4.301576
7795;2497416305;0.2;0.4;et;iggi azalea mod onnn  ;50.793322;4.375667
7872;868170302;0.2;0.4;fr;sisi lalbanie elle tient tte au portugal hahaha;50.838611;4.300931
7903;1131401330;0.2;0.5;fr;@aptiik hahahaha jamais de la vie , ce stade est tout le temps vide;50.861981;4.415178
7913;575732910;0.2;0.5;fr;ils deviennent fous les garons ici ! hahahaha;50.8334851;4.38341086
7969;759352502;0.2;0.5;;@armandeponge hahahaha aah alz meerci :d;50.85430444;4.43296844
8003;458564957;0.2;0.3;fr;"haha ""je me souviens pas"" cest lexcuse si typique, je lai bcp entendu ces dernires 24h";50.846102;4.400229
8046;1039486866;0.2;0.5;fr;hahahaha ma soeur vient de cracher de leau sur elle pcq jai dis un truc marrant;50.867881;4.325021
8085;1449611048;0.2;0.30000000000000004;fr;@princeoforient donc en confrontation ils sont devant real, ils sont tout con a . madrid davoir perdu mnt, fallait laisser contre barca a;50.8642427;4.3118163
8106;490481862;0.2;0.3;en;@arianagrande follow me bc i am fab haha;50.86741146;4.30479812
8174;439451706;0.2;0.3;fr;@_lauryne971 haha les mres noires ;50.85581184;4.35868093
8179;1917567409;0.2;0.4;fr;rester juste une heure avec oncle ... film ! hahaha;50.83044772;4.28259364
8187;764461728;0.2;0.5;fr;@benkamikaz hahahaha nn tkt frre yeah une tcharmo elle arrive ds lbinks la en gove tu vois le dlire?;50.8735355;4.4015988
8189;853049220;0.2;0.4;nl;@aboubosniak hahaha oke, wnr verjaar je?;50.89757332;4.32998122
8289;938775313;0.2;0.3;fr;@elamoummouad euhm non pas vraiment haha jhabite a ganshoren;50.8698161;4.3105282
8335;593585205;0.2;0.5;nl;@carolinegoorden hahahaha precies wauuuw;50.85826856;4.40881171
8339;538163604;0.2;0.2;en;yes, it really is from fiji;50.8375565;4.3723507
8385;378670453;0.2;0.5;;ready to take off for mobile make over #thinkmobile #google #offices;50.83932867;4.38117969
8396;715860894;0.2;0.5;en;"@loganjh990: october:  
november:  
december:  
january: 
february: 

i am so ready";50.83865;4.362801
8458;785459203;0.2;0.3;fr;tes pas la seule, jsuis comme toi haha #lrt;50.8792471;4.39114612
8474;1131401330;0.2;0.5;fr;hahahaha cest quoi cette tte ?;50.859293;4.414138
8513;1043061566;0.2;0.4;fr;@babsthessa @indenge_ken hahaha rappelle toi quand tas bouffe lherbe;50.88931302;4.3414947
8567;1656568891;0.2;0.3;fr;"je demande  une go sur snap ""tes qui ?""
... elle me rpond ""ton ange gardienne"" haha";50.820026;4.37119
8576;2695561141;0.2;0.4;nl;"@damegigi_ pffff hahaha ;d";50.800075;4.400325
8627;628825816;0.2;0.3;fr;@elle_aima haha tu fais la moiti dn mon poids x);50.81338639;4.33694462
8707;792598074;0.2;0.5;fr;hahahaha on a la mme photo;50.83093476;4.37673891
8711;140486951;0.2;0.5;fr;@dasilva39 hahahaha jaime bien moi ;50.822662;4.343536
8748;359963139;0.2;0.3;fr;moi je dit y a un petit dans ma #tl cest un 2000 et il essaye de draguer des filles qui ont 16, 17 ans, mais tes fou?? haha;50.83029483;4.39940451
8749;271084543;0.2;0.3;fr;@fatimaneil ouais ouais haha tu change j pensais que c etais moi tn hlal hahah;50.8895638;4.3280616
8796;780794449;0.2;0.6;tl;@shaniicevandaam hahahahaha clj;50.8672605;4.2834862
8807;1123216892;0.2;0.35;pl;@srhbernardo hahaha ces mzi sa haha;50.89057984;4.32221897
8824;882847068;0.2;0.3;fr;@imaneoff @morgangarnett4 dis wlh! merde ! ahaha je ne gre pas trop langlais haha;50.84561029;4.30524054
8903;100758692;0.2;0.5;fr;"""jimmy briand est un violeur deeeee stephanooooois !"" hahahaha ils me tuent";50.84304175;4.45569962
8945;259717149;0.2;0.5;en;@lillylyna @kinklive i am ready and wait you on kink.;50.853406;4.301239
8972;56997731;0.2;0.4;;@aaronmatthewsan hahaha iya ini jalan ber6 rame2 wkwk;50.84007436;4.35432755
8995;1123216892;0.2;0.6;it;@jordan_io @quentinares @raffi_ar @yfly_ @partyroock_ hahahahaha;50.89267878;4.31943571
9125;358388832;0.2;0.3;fr;@sorgulx3 haha merci pour la pub , tu me fais gagnier des followers;50.84447261;4.36891814
9133;2156196988;0.2;0.3;fr;"ma copine qui me promet non je mendors pas promis, 5 minutes aprs, cest qui qui dort comme une masse?:d haha elle est grave &lt;3";50.86451082;4.3543896
9160;80675275;0.2;0.2;en;1st place popping at brussel danst 2016! thanks to all the people who gave me their energy and ;50.850458;4.353214
9205;79582547;0.2;0.2;en;mornin #tweethood thanks god for everythin;50.811854;4.338285
9241;712356608;0.2;0.4;fr;@nakamissaaa: @winnieyourpooh tqt  hahaha opp cest a mme ;50.80594262;4.31170849
9255;402746540;0.2;0.5;pt;cara hahahaha hoje eu ri tanto na escola #emabiggestfans1d;50.825382;4.339222
9404;412601532;0.2;0.3;pt;@soreiatable haha ;50.87547379;4.39898932
9457;738290000;0.2;0.3;;@mickaelgras nan mais on sverra pas haha;50.87765694;4.30237321
9460;792598074;0.2;0.3;es;@dcnefarah que demander de plus a sa fille haha elle sera contente :d;50.83091684;4.3767558
9488;544523561;0.2;0.3;fr;@briansandwe je te dis quoi parce que la je suis malade haha;50.81201508;4.4184215
9523;460553599;0.2;0.3;tl;@breezyalyson @belindaschouw hahah je me disait bien ma puante  faire un devoir jy croix pas haha;50.80269006;4.39675108
9544;738785479;0.2;0.30000000000000004;fr;jespre que cuadrado sera de la partie ce soir face au real, a risque dtre joli;50.850205;4.371296
9612;1337723232;0.2;0.3;fr;@toshbluem ah jai cru tavais vu de l la chanson haha;50.849667;4.351145
9618;140486951;0.2;0.3;fr;@faancy_e oh pourquoi mme ? haha;50.82268484;4.34341926
9623;1131401330;0.2;0.6;fr;naim mme quand il commence  10h , il est oblig de venir  10h10 hahahahaha;50.861914;4.415225
9633;1043061566;0.2;0.4;fr;hahaha tas vue djimi hahaha fallait quon aille assister a a;50.88931198;4.34151359
9703;728131266;0.2;0.3;fr;jsuis encore dans lambiance la haha;50.87582822;4.29997533
9768;792598074;0.2;0.4;pt;@dcnefarah hahahha je pensais que tu dormais j ai lu tes tweets la hahaha :d;50.83094684;4.37676108
9806;131556095;0.2;0.5;pt;@barbaraaas_: @lana_ ready to explore brussels? oui madame ;50.83392513;4.33840072
9820;1522484418;0.2;0.4;fr;@rohritaaaa hahaha ctait une go que  sergi disais quelle tait moche et moi le contraire ms ces lui qui a raison;50.8694372;4.3727425
9849;460553599;0.2;0.3;fr;@laetitiaxmaes cest a toi de voir haha ou garde les pour plus tard hah;50.8000747;4.39129547
9953;536079544;0.2;0.6;fr;@xiomaraxq hahahahaha mdr ;50.84535158;4.38969691
9984;1548273799;0.2;0.5;tl;@th_georgia hahahaha;50.84795411;4.31155359
10009;541747245;0.2;0.3;fr;"@lysianejacobs haha alz avc tous les sms que jai reu de ""joyeux nol"" un de plus ou un de moins :a";50.81653014;4.33728624
10132;627872430;0.2;0.3;fr;@hugodsz nn jsuis quau 80 la haha;50.8895678;4.3339125
10244;897864900;0.2;0.4;ht;@maceoluntumbue @pignata85 hahaha t as le quel ?;50.871713;4.3429037
10294;1049202626;0.2;0.35;fr;hahahahahahaha  haha celui qui est pas avec nous mais contre nous oooh nan hahaha cartitoo pas me chauffer stp stp;50.8624323;4.3223439
10319;895762040;0.2;0.6;fr;@salimlocoos hahahahaha javais jamais entendu ;50.85621782;4.41503925
10340;631402777;0.2;0.5;fr;@salimlocoos en vrit ta musique elle existe pas ah fou hahahaha;50.8008541;4.3372816
10538;73522013;0.2;0.8;en;i wonder if the snow loves the trees and fields that it kisses them so gently. @ parc du cinquantenaire ;50.841447;4.389771
10580;388732200;0.2;0.3;;@ertucalik @safadelii @laleetje azar yedin geldin demi haha;50.88327225;4.34266762
10596;460373662;0.2;0.44999999999999996;pl;"@larsenal_addict: @labosse39 mdrr jparle mme pas tvera selement haha #miradormoi

i know hahahahaha";50.85017159;4.37860144
10625;882847068;0.2;0.3;fr;@fatinebakkali mme si jai une bmw et beaucoup de billets violets?  haha;50.84566249;4.30521784
10642;784296438;0.2;0.4;fr;@hamoudiichamoun hahaha mon prnom;50.88911711;4.32879876
10697;724912177;0.2;0.3;fr;@iyaadmkm ah jcroyais autre chose haha oufff;50.835929;4.279392
10812;14190796;0.2;0.2;en;"faster threats thanks to mobile - 2011 saw android mobile threats grow from 0 to 450,000 in &lt;1 year #efmadw13";50.84923571;4.35629127
10819;780240979;0.2;0.3;fr;@nelyank mdr cs poursa que ta des grosse fesse ? haha lisoko semoul :a;50.83655312;4.3322689
10923;771843260;0.2;0.3;;@babiezgi tsb si il te brise le coeur je le lapide :-d haha;50.84988139;4.41076135
10932;284614493;0.2;0.6;fr;hahahahahha hahahahaha kasi alingi niveau yeah ba esse alors azala kaka fesses. pq ma fille doit tjs me sortir ce genre de chose#orneylee;50.87185134;4.39644925
10938;32849970;0.2;0.2;en;too much people (@ fnac w/ 3 others) ;50.83724818;4.35989857
10993;2212365102;0.2;0.4;fr;ce haze il crains hahaha;50.852612;4.343848
11041;806622732;0.2;0.2;en;"i adore ""friends series"" soo much ";50.8198285;4.37049307
11149;70363202;0.2;0.5;en;hadoop is transformational, pervasive, enterprise ready and beyond crossing the chasm #hadoopsummit ;50.843646;4.35733
11185;914293772;0.2;0.4;fr;@bcheimae hahaha javoue;50.8552661;4.3732554
11374;353022548;0.2;0.4;en;free fall. en brussels and the european union ;50.8142;4.4122
11377;873973009;0.2;0.3;fr;il sen blc il veut mme pas chanter on dirait haha;50.877614;4.302662
11392;16454912;0.2;0.3;;@benmarwoodmusic haha. dont know your brother but want to meet him now...;50.82236912;4.35472872
11429;802780669;0.2;0.4;fr;on nimagine jamais de quoi je suis rellement capable;50.8352716;4.2731218
11435;914293772;0.2;0.4;fr;@bcheimae hahaha ouais ouais ouais mdrr;50.85524324;4.37367241
11519;452429363;0.2;0.2;;@daphnecms #thanks #stayconnected #nizzytape;50.86174263;4.4281196
11593;153421920;0.2;0.5;tl;@yannicklikulia si  hahahaha;50.83520892;4.3253464
11797;873973009;0.2;0.3;fr;@meganekanda et elle a une relation secrte avec le prsident des you.s.a , yeah pleins dembrouilles, de crimes haha bref cest ruina;50.8776215;4.3027433
11893;1053802806;0.2;0.5;nl;@jarell_ablo bah oui hahahaha, flag;50.8554831;4.3893593
11945;634588404;0.2;0.4;tl;hahaha wlhimeh;50.865667;4.313936
12010;1120565564;0.2;0.3;fr;boule haha, jai pas confiance ils vont me demander de largent etc.. #lrt;50.82936905;4.30990248
12040;131851026;0.2;0.3;fr;@chichaam28 haha je vois que le playboy te choc pas;50.87678947;4.34975066
12098;36118426;0.2;0.3;fr;@daisybaaby haha non mais la je vais pas assumer --;50.79456952;4.36709176
12099;73608865;0.2;0.3;fr;"""@ced_gentleman: @ameliemasanga ehh !  le t-shirt cest a combien mme? faut acheter"" haha je suis congolaise moi";50.829699;4.37624
12202;969666589;0.2;0.6;fr;jsuis sre cest fred qui a contaminer son trio, ils sont compltement malade hahahahaha;50.8767891;4.32768219
12279;444197146;0.2;0.6;tl;@dopebyriinyo hahahahahahaga vous ne maurais pas hahahahaha;50.846383;4.324085
12313;567554827;0.2;0.3;fr;comment liphone de laura beug jai de la peine pour elle haha;50.798834;4.320895
12325;1252313515;0.2;0.9;en;"absolute slay 
#formationworldtour #beyonce #brussels @ king baudouin stadium ";50.89570556;4.33408333
12338;1420931155;0.2;0.4;fr;@cayetanopaz c pas la mme chose!!! hahaha;50.87236304;4.32061812
12382;895762040;0.2;0.4;fr;"@mehdichalalafcb jte juuure tu mavais mme demand ""tes nichen ?"" la premire fois que tu mas mentionne hahaha merde";50.85624;4.414999
12415;470991213;0.2;0.4;fr;@ibjonela quelle avait vu etc de quoi elles ont parle hahaha;50.896094;4.374658
12493;631402777;0.2;0.6;fr;ptn javais aucune arrire pense fils de hahahahaha;50.864267;4.370108
12517;1385412674;0.2;0.4;fr;@mbongojordan cest vrm sa hahaha;50.89986887;4.36398323
12624;263196621;0.2;0.5;fr;@harishumic mdrrr tg haris hahahaha;50.8593439;4.3014321
12844;188885284;0.2;0.30000000000000004;en;@andyboay @jerrypaperreal @jasonharvey69 yr a real turnstile sometimes;50.85453325;4.3624087
12895;203238483;0.2;0.65;en;| which one is your favorite? | pink sands 3d highlighter palette x hudabeauty | #newin ;50.85;4.35
12932;504579893;0.2;0.5;fr;les choses srieuses vont commencer #ready;50.893813;4.365959
12938;536079544;0.2;0.3;fr;@louuuuu__ agha haha maintenant tu es devenue une star haha ah mdr;50.8452058;4.38992003
12955;575732910;0.2;0.3;it;@sarahryaan haha ha toi aussi;50.83331798;4.3949347
12963;100758692;0.2;0.3;ht;@brandontsh on est la ou pas ?? haha;50.84323783;4.45543959
13023;923479890;0.2;0.5;fr;@beeblack92 hahahaha , alz encore maximum 1m97 mais aprs ces thada;50.85939063;4.41567735
13063;2442533602;0.2;0.5;fr;voil marie a des problmes hahahaha;50.854779;4.422553
13072;1221622052;0.2;0.2;en;@moegazzaz thanks moe.;50.821065;4.439723
13124;71563283;0.2;0.4;tr;@taliaeroglu @stephane_rod1 noldu kz deli hahaha;50.874723;4.402493
13232;1114085048;0.2;0.3;en;"""@imyourzaifx08: kyooooot baby.  #flasbackfriday baby @thekhalilramos "" 1 or 4 (haha) of my fav pics..";50.79651843;4.3210892
13266;1033403096;0.2;0.6;fr;@defneael zoba fait moi rire sur whatsapp et snap hahahahaha;50.823213;4.376388
13286;100524800;0.2;0.30000000000000004;es;"@enekoss depende de lo que consideres ""real""... jajaja";50.8503141;4.3660116
13287;833209092;0.2;0.6;it;hahahahaha;50.89100961;4.31013335
13292;113630500;0.2;0.4;;y a soif... au #couleurcafe en attendant #brigitte ...  @ couleur caf ;50.86875732;4.34659481
13318;376198903;0.2;0.4;;@alexandrebrehm hahaha he noon moi je fais les choses biieenn je me fais servir comme une princesse :d;50.878212;4.4050255
13319;1582690201;0.2;0.4;fr;la famille de renoi elle me fait trop rire hahaha;50.850902;4.393602
13324;59898648;0.2;0.5;en;ready to #twerk (@ basic-fit w/ @pipauwels) ;50.88522137;4.30595398
13365;15664454;0.2;0.2;en;"mt @aliabunimah: this putrid and vile trash is @israelinirelands xmas greeting  via @intifada (&amp; thanks @garyspedding)";50.86721173;4.36442907
13414;107370363;0.2;0.3;fr;encore hier cest moi qui consolait les autres haha ..;50.84013973;4.43815031
13458;621713;0.2;0.2;en;en route to paris for the day. well, night really. (@ brussels-south railway station - @nmbs) ;50.83556245;4.33566067
13548;288899498;0.2;0.4;fr;@mehdiiblk mehdi tu commences a me faire douter hahaha;50.87873022;4.33108103
13564;897864900;0.2;0.35;sl;@viced_knd hahaha dosez haha;50.871784;4.342801
13573;452429363;0.2;0.3;;@valdsrueda haha jviens de voir ton tweet lenjaillence #undostres;50.86195207;4.42820363
13577;182110579;0.2;0.5;tl;@zeinaabiaad hahahaha lei ba3dik we3ye?;50.78639776;4.45510729
13590;628730895;0.2;0.2;en;@syedkamall thanks i am.over in brussels today with nfu andreas guests;50.833171;4.356447
13619;271084543;0.2;0.2625;en;basic fit;50.8896333;4.3278823
13637;434271968;0.2;0.2;en;@phantomgamers how much is one of those;50.853247;4.350467
13638;455237311;0.2;0.3;is;haha.. =d ;50.83780741;4.34930893
13698;881838763;0.2;0.3;fr;@queenpussyy haha tes une petite folle folle;50.81710549;4.41488294
13719;974610684;0.2;0.5;it;"glk vida loca hahahaha
.....ridicule";50.874189;4.353407
13737;472088895;0.2;0.85;en;happy and tired girls/ group 2  @ brussels ;50.8383806;4.36865479
13743;2148425693;0.2;0.5;fr;@badbitchloveme_ hahahaha ta rien compris  la vie toi ;50.872953;4.299845
13775;917801887;0.2;0.3;fr;@mclumeck t sur haha??;50.863436;4.377128
13811;444197146;0.2;0.5;fr;hahahaha mdrrrr y a til pas de limites chez les kmeeer???;50.8463887;4.3242195
13862;288899498;0.2;0.4;fr;@imglodiwest si non quoi? hahaha ptn exactement les mme paroles que william;50.87875345;4.3308441
13885;1073682360;0.2;0.4;nl;@hm1080 hahaha bonne nuit;50.8933243;4.3222469
13889;1027181101;0.2;0.3;pt;yeah que des az qui me follow haha #constat;50.8223183;4.3224668
13980;792598074;0.2;0.3;tl;@bad_queen9 hahahhahahahha haha;50.83081807;4.37668978
14095;1061758164;0.2;0.3;fr;hadrien tas commander tes run ou comment ? tinquite jveux juste savoir haha;50.82323729;4.29259008
14177;528735849;0.2;0.2;en;"youre still the one that i adore
aint much out there to have feelings for
guess whose it is? guess whose it is?";50.8276594;4.3057494
14190;434271968;0.2;0.5;en;@madnessofjo i am ready;50.862588;4.361854
14191;289453078;0.2;0.5;fr;@iced_k hahahahahah ! yo p au lit hahahaha;50.85667618;4.30947708
14313;84054951;0.2;0.4;en;@officialmbanks you didnt see the 1st one or what hahaha ?;50.8713697;4.32921686
14337;2345138076;0.2;0.4;fr;et les enfant de bx il sont capable de rester vierge jusquau mariage etc;50.85555204;4.43259024
14389;1043061566;0.2;0.5;fr;@jdsizangoyi hahahaha gars faut quun jour tu me rexpliques bien cette histoire pcq la dernire fois vous mavez tu mec trop fort hahahaha;50.88932333;4.34143685
14426;566491234;0.2;0.3;fr;@iced_k loveur ! haha;50.82825949;4.33220571
14507;225027289;0.2;0.4;;nathalie t ou? hahaha (@ exki) ;50.84828761;4.34896588
14522;1131401330;0.2;0.6;tl;hahahahaha #lrt;50.861973;4.41513
14551;2212365102;0.2;0.4;tl;@channchanell hahaha  #lt;50.852647;4.34393
14580;1131401330;0.2;0.5;fr;@kutlududu @efsnmz fais pas genre hahahaha;50.861819;4.415275
14631;2513033142;0.2;0.6;tl;hahahahaha;50.812033;4.418475
14632;42082451;0.2;0.5;en;mission accomplished for the van damme sisters: get a @deliveroo_be brunch during our family ;50.85;4.35
14678;458739598;0.2;0.2;en;@themoneyshed, thanks for the follow also;50.84851774;4.34984017
14683;140486951;0.2;0.3;fr;@laetitiadurieux on est bizarres haha;50.8225856;4.34343352
14687;872422904;0.2;0.4;fr;je sais pas ... un peu si tu veux hahaha;50.83580574;4.37719794
14708;129594404;0.2;0.2;en;"fbi can not cut internet and pose as cable guy to search property, judge says...did fbi really think this was legal?
 ";50.829632;4.36022
14735;583778858;0.2;0.4;;@mi_iragu_ust @chriisbaudry hahaha mawa;50.82931836;4.39480008
14737;564038704;0.2;0.3;fr;@realislandgiirl haha je dprime;50.85249617;4.35361089
14798;564038704;0.2;0.3;fr;@maeckyaveiro: @simon_s_wife hahahahahah alzz je ferai une photo tah un somalien affamer haha je vais baver cest surrrr;50.85244353;4.35382764
14851;100758692;0.2;0.3;fr;quel jeu putain haha;50.843129;4.455325
14855;913182841;0.2;0.4;sl;na koli .. na komi bogard hahaha;50.887986;4.344516
14858;2201079858;0.2;0.3;en;"""the concept of diversity is the very idea of europe"" says @ivanscalfarotto (italys undersec of state) at #lgbtiequality conference";50.842317;4.383378
14868;1395124532;0.2;0.3;fr;@jolyasee ouiiiiii capi haha :d;50.86877579;4.37756556
14891;452429363;0.2;0.3;;@anniebreezy haha srieux ? #dception;50.86193414;4.4282865
14911;115922594;0.2;0.3;tr;@ozdemirayse1992 haha evet aynen oyle ;50.87482665;4.40237709
14941;634815301;0.2;0.3;fr;@stepheeeyy haha mme;50.8961046;4.37662806
14970;900335126;0.2;0.4;;hahaha la personne qui ma servie mon durum cun eleve de ma classe qui travaille pour aider sont oncle pas confiance en ce que je vais damer;50.82403833;4.32642042
14978;632174039;0.2;0.3;nl;@liridonavd tgl haha;50.84051917;4.28438827
15028;322647058;0.2;0.4;;@martialtacopine hahaha tes mchante toi;50.83866239;4.33992756
15049;1123216892;0.2;0.5;fr;@nathanbxl jsai bien... hahahaha vous allez passez, mais le retour sera plus serieux;50.8907236;4.32219129
15140;541031404;0.2;0.6;;@jzhero hahahahaha waeeee?? you know how camwhore jae is;50.8356649;4.3788923
15194;288899498;0.2;0.3;;@_mrsbass oh non tu y a cru.... haha gag;50.87871941;4.33111609
15222;336984595;0.2;0.2;;i have come to the point where even the internet connection in lebanon would satisfy my needs .. all thanks to the screwed bureaucracy system;50.82887;4.35841
15236;842226908;0.2;0.4;tr;@resmiyenur38 hahaha bende arkandan gelirim;50.860844;4.379797
15256;780794449;0.2;0.6;fr;enrika et moi on est trop conne hahahahaha;50.8672181;4.2835499
15309;630552111;0.2;0.5;fr;@ad_lionel hahahaha alz cest un gars qui joue dans la srie vampire diaries ..;50.84526863;4.31108715
15452;192535956;0.2;0.5;en;@mstala2 no problem - ready when you are;50.84098759;4.3385734
15468;603966477;0.2;0.4;fr;"natation lundi h0; 3 h0/semaine; mr noel comme titu; mardi je commence a 11h35 hahaha cest quoi cet horraire de merde?";50.83386323;4.40024672
15475;2579185849;0.2;0.4;fr;@tsuysfdp cest ironique ? hahaha;50.859354;4.301611
15554;1136828292;0.2;0.5;fr;@badairr hahahaha bn tu la dit dans ton derniers tweet;50.89444227;4.37395057
15585;1015659619;0.2;0.2833333333333333;en;some performance for @streetheroes12 last year ! hopefully you gonna enjoy this one. tag ;50.857671;4.369929
15606;785459203;0.2;0.4;fr;je dors plus hahaha;50.87877978;4.39135212
15612;219028327;0.2;0.3;it;@delamontagnee haha quelle mer?;50.81009258;4.31763986
15747;1073682360;0.2;0.4;nl;@chichaam28 moi hahaha;50.8932967;4.323109
15802;499102326;0.2;0.3;fr;@mikefrappuccino haha si ca marche pas tu peux le ramener tte facon;50.848541;4.387548
15817;125981519;0.2;0.3;;@brillecortez haha mdr;50.88861037;4.31774748
15958;759352502;0.2;0.3;fr;@anissaaah parlons de gentillesse? tu mas dis quoi yeah quelque minute la haha?;50.8532033;4.4302991
15991;991983144;0.2;0.6;fr;nicki mi-nage dans leau hahahahaha putain jsuis drole;50.83164265;4.43204905
15993;1073682360;0.2;0.4;fr;@hananebenb qui a ?mentionne hahaha;50.8932332;4.3236451
16030;358388832;0.2;0.3;fr;valay plus jamais je fais cette coupe haha;50.89578945;4.37939127
16050;544725630;0.2;0.6;tr;yarn hem son snav hem okulun son gn sonrasinda tam 17 gn noel tatili , kimse moralimi bozamaz bugnn keyfim yerinde :));50.8616944;4.3896389
16100;504579893;0.2;0.4;fr;@laminedb hahaha djo arrte de tfla demain on se tape largentine mdr;50.893773;4.365861
16113;1016050964;0.2;0.3;fr;@reda_yougo @indenge_ken aaaah comme a reda, on change pour une vrit ?! haha putain;50.82670572;4.4572537
16185;1105876783;0.2;0.4;tl;@alhan_esra hahaha tmm bee :a;50.8542247;4.39345546
16286;25824379;0.2;0.5;id;3...2...1 ready #cegeka #avepoint ;50.82055918;4.32674633
16329;134058362;0.2;0.5;fr;ready. mme pas froid ;50.86043738;4.39835457
16366;544523561;0.2;0.35;fr;@nellrosel hahaha pas tnerver haha;50.82947108;4.38381003
16469;60697104;0.2;0.3;es;un aplauso al temerario q se le ocurri decorar el #parlamentoeuropeo como un puti.... pa que luego digan!! haha ;50.833629;4.35318483
16610;884405948;0.2;0.4;en;i want to write a fanfic xd henry-amber-krystal-kris hahaha drama what happened inspire me just zut i dont have time...;50.7966;4.321122
16748;528735849;0.2;0.5;fr;@djo_kanda tas vu a hahahaha;50.85341555;4.34038558
16751;631402777;0.2;0.4;fr;redouanne harjane est trop loin hahaha;50.8605622;4.2812064
16818;1381950344;0.2;0.6;fr;@semberisha sen moj jmennui hahahahaha ;50.87883879;4.35108242
